"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 68%,  Fixed: 32%",68,0.101552559006321,0.146777727304197,0.691879898071002,0.668096339593983,0.26072860093327,0.467780184463653,0.646387731051129,0.242965745505545,0.4606497230866,"12 Months"
"Large_Cap: 69%,  Fixed: 31%",69,0.102241564695266,0.14869141867295,0.687609047030134,0.664131588198823,0.262006762224944,0.466393546187032,0.642741860071842,0.244529801182905,0.459310776302852,"12 Months"
"Large_Cap: 70%,  Fixed: 30%",70,0.102930570384211,0.150610601248884,0.683421814471868,0.660243521366892,0.26324284304902,0.465025191790224,0.639166639137272,0.246047224737598,0.457991085023288,"12 Months"
"Large_Cap: 71%,  Fixed: 29%",71,0.103619576073156,0.152535067762505,0.679316419451102,0.656430556471065,0.264438657593324,0.463675208972068,0.635660513917906,0.247519748873194,0.456690591550558,"12 Months"
"Large_Cap: 72%,  Fixed: 28%",72,0.104308581762101,0.154464620717043,0.675291087874288,0.652691112266552,0.265595927750477,0.462343640749402,0.632221944772215,0.248949035359401,0.455409206306003,"12 Months"
"Large_Cap: 73%,  Fixed: 27%",73,0.104997587451046,0.156399071852726,0.671344057271121,0.649023613683383,0.266716288266686,0.461030490424754,0.62884940967994,0.250336677794759,0.454146811744905,"12 Months"
"Large_Cap: 74%,  Fixed: 26%",74,0.105686593139992,0.15833824164337,0.667473580880307,0.645426495954822,0.267801291600577,0.459735726073926,0.625541406717001,0.251684204308768,0.452903265875889,"12 Months"
"Large_Cap: 75%,  Fixed: 25%",75,0.106375598828937,0.160281958823258,0.663677931127834,0.641898208156563,0.268852412505898,0.458459284598322,0.622296456125636,0.252993080196982,0.451678405422986,"12 Months"
"Large_Cap: 76%,  Fixed: 24%",76,0.107064604517882,0.162230059942395,0.659955402567801,0.638437216223649,0.269871052351796,0.457201075382767,0.619113102027543,0.254264710484075,0.45047204866522,"12 Months"
"Large_Cap: 77%,  Fixed: 23%",77,0.107753610206827,0.164182388948364,0.656304314348332,0.635042005504956,0.270858543194181,0.45596098359589,0.615989913822614,0.255500442411155,0.449283997985198,"12 Months"
"Large_Cap: 78%,  Fixed: 22%",78,0.108442615895772,0.166138796793093,0.652723012258391,0.631711082908674,0.271816151611355,0.45473887316671,0.612925487311138,0.256701567844712,0.448114042155157,"12 Months"
"Large_Cap: 79%,  Fixed: 21%",79,0.109131621584717,0.168099141062967,0.649209870405216,0.628442978686503,0.272745082316693,0.453534589467957,0.609918445573227,0.257869325605481,0.446961958386158,"12 Months"
"Large_Cap: 80%,  Fixed: 20%",80,0.109820627273662,0.170063285630804,0.645763292566718,0.625236247899112,0.273646481560745,0.452347961733841,0.606967439635453,0.259004903716318,0.445827514163657,"12 Months"
"Large_Cap: 81%,  Fixed: 19%",81,0.110509632962607,0.172031100328306,0.642381713258299,0.622089471600824,0.274521440334612,0.451178805237394,0.60407114895137,0.260109441568838,0.444710468890382,"12 Months"
