Allocation,Spread_num,STD_DEV,RRR_mean,RRR_std,Annual_RRR_mean,Annual_RRR_std,Arith_Mean,Arith_STD_DEV,Arith_Sharpe_with,Arith_Sharpe_without,Geom_Mean,Geom_STD_DEV,Geom_Sharpe_with,Geom_Sharpe_without
Folio 49/51,49,0.0987207856989201,29.869945794222,4.76114605181464,0.119435961942988,0.00589365177653085,0.0927181852597146,0.0136883434040103,0.0886836600104775,6.47877229500949,0.0881693353133992,0.0136876223400877,0.868264554121408,6.12708654760713
Folio 50/50,50,0.100108374725233,30.0018497012696,4.61619469417328,0.119631752394207,0.00568465287478701,0.0933847928534614,0.0134920220922924,0.0893502676042242,6.62245191958793,0.0887051826605363,0.0135213483912736,0.861585610693835,6.2420619315072
Folio 51/49,51,0.101506796931298,30.1145637666869,4.49045015112731,0.119797962678087,0.00550293815957957,0.094051400447208,0.0132995153569241,0.0900168751979709,6.76843274225819,0.0892379993191973,0.0133589293344161,0.854981236540338,6.35783816115146
Folio 52/48,52,0.102915653699243,30.3171919973892,4.37082779678566,0.120074401853291,0.00531774677372591,0.0947180080409547,0.0131109912255551,0.0906834827917176,6.91660006719884,0.0897677824762946,0.0132004914903678,0.848452623778923,6.47428119884288
Folio 53/47,53,0.104334563488615,30.3118012087343,4.33132784222283,0.120074187452705,0.00527145996889916,0.0953846156347014,0.0129266239483272,0.0913500903854643,7.0668173492651,0.0902945291226012,0.0130461645702812,0.84200069249972,6.59124297065545
Folio 54/46,54,0.10576316104829,30.4485915338186,4.20799787747691,0.120265729107968,0.0050987039566307,0.0960512232284481,0.012746593901263,0.092016697979211,7.21892441949482,0.090818236050638,0.0128960814807532,0.835626118144812,6.70856085819829
Folio 55/45,55,0.107201096664436,30.6531575179127,4.12741042845028,0.120533067016543,0.00496771255948645,0.0967178308221948,0.0125710874256496,0.0926833055729577,7.3727357415278,0.0913388998524266,0.0127503780862752,0.829329356459757,6.82605728699072
Folio 56/44,56,0.108648035443164,30.7989246547837,3.98021785393752,0.120735763988648,0.00476685722631928,0.0973844384159415,0.0124002965948521,0.0933499131667043,7.52803874106186,0.0918565169171054,0.0126091929258718,0.823110666214581,6.94353943405392
Folio 57/43,57,0.1101036566265,31.0037108948025,3.92098094842281,0.120995890006865,0.00466585680511526,0.0980510460096881,0.0122344188997533,0.094016520760451,7.68459225818618,0.0923710834284021,0.0124726668810785,0.816970129879372,7.06079907876656
Folio 58/42,58,0.111567652940345,31.1522848329002,3.86922860916463,0.121184752032516,0.00458122609034648,0.0987176536034348,0.0120736568439866,0.0946831283541977,7.84212518027259,0.092882595361958,0.0123409427927924,0.810907672426905,7.17761262202516
Folio 59/41,59,0.113039729973073,31.3517782717102,3.79319179291028,0.121437370448887,0.00446288222163812,0.0993842611971815,0.0119182174403478,0.0953497359479444,8.00033532071233,0.0933910484824997,0.0122141650250447,0.804923078422254,7.29374129914807
Folio 60/40,60,0.114519605583475,31.6113497569181,3.75634468839811,0.12175484376056,0.00438390490194794,0.100050868790928,0.0117683116003036,0.0960163435416911,8.15888861569689,0.0938964383408491,0.012092478974397,0.79901600754724,7.40893161160906
Folio 61/39,61,0.116007009336777,31.7906470400968,3.73647977681257,0.121972059791466,0.00433319212145062,0.100717476384675,0.0116241534094159,0.0966829511354378,8.31741871688664,0.0943987602707693,0.0119760305244638,0.793186008695985,7.52291600142541
