"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","sharpe5","sharpe6","type"
"Large_Cap: 54%,  Fixed: 46%",54,0.085176268702855,0.120707604257878,0.705641282722218,0.668222871948516,0.165761796802354,0.0334939229099865,0.64380387965024,0.150300228972849,0.131049022827727,"12 Months"
"Large_Cap: 55%,  Fixed: 45%",55,0.085660582256792,0.122515566110842,0.699181214077673,0.662094009173086,0.16724185212076,0.0333032406510598,0.638083266211077,0.152004981858649,0.130241920862197,"12 Months"
"Large_Cap: 56%,  Fixed: 44%",56,0.0861406151149053,0.124333344764909,0.692819897009775,0.656054075934377,0.16863134555656,0.0331131361847053,0.632447707550157,0.153622834308744,0.129441771647855,"12 Months"
"Large_Cap: 57%,  Fixed: 43%",57,0.0866163564143625,0.126160515885857,0.686556771000588,0.650102667033093,0.169934374094905,0.0329237383161976,0.626896292135967,0.155156977896068,0.128648758007507,"12 Months"
"Large_Cap: 58%,  Fixed: 42%",58,0.087087794817849,0.127996677237839,0.680391059339964,0.6442391642912,0.171154824747581,0.0327351599990772,0.621427973039499,0.156610489521232,0.127863022083011,"12 Months"
"Large_Cap: 59%,  Fixed: 41%",59,0.0875549185047082,0.129841447413589,0.674321799770271,0.638462765817027,0.172296384487662,0.0325474998732591,0.616041588692198,0.157986332995702,0.127084670105314,"12 Months"
"Large_Cap: 60%,  Fixed: 40%",60,0.0880177151615824,0.131694464637547,0.668347871748652,0.632772512062298,0.173362549957031,0.0323608436650146,0.610735881261493,0.15928736100512,0.126313776657899,"12 Months"
"Large_Cap: 61%,  Fixed: 39%",61,0.088476171972532,0.133555385638582,0.66246802066043,0.627167308984302,0.174356636900403,0.0321752654599589,0.605509512889026,0.16051631738267,0.125550388485193,"12 Months"
"Large_Cap: 62%,  Fixed: 38%",62,0.0889302756086072,0.135423884588934,0.656680879289103,0.62164594860041,0.175281789291626,0.031990828859569,0.600361080013858,0.161675839631043,0.124794527892708,"12 Months"
"Large_Cap: 63%,  Fixed: 37%",63,0.0893800122168487,0.137299652106004,0.650984986821685,0.616207127197039,0.176140988127983,0.0318075880310435,0.595289125981593,0.162768461639162,0.124046195780997,"12 Months"
"Large_Cap: 64%,  Fixed: 36%",64,0.0898253674086835,0.139182394313679,0.645378805642916,0.610849461431739,0.176937059876497,0.0316255886596914,0.590292152120772,0.163796616546932,0.123305374351482,"12 Months"
"Large_Cap: 65%,  Fixed: 35%",65,0.090266326247691,0.141071831959939,0.639860736148406,0.605571502545017,0.177672684562886,0.0314448688123475,0.585368627449908,0.164762639717456,0.122572029518374,"12 Months"
"Large_Cap: 66%,  Fixed: 34%",66,0.0907028732367023,0.14296769958758,0.634429129784935,0.600371748878029,0.178350403499391,0.0312654597196822,0.580516997162026,0.165668771781833,0.121846113057432,"12 Months"
"Large_Cap: 67%,  Fixed: 33%",67,0.0911349923041977,0.14486974475501,0.629082300505994,0.595248656873414,0.178972626651883,0.0310873864846557,0.57573569001862,0.166517161726564,0.121127564519202,"12 Months"
"Large_Cap: 68%,  Fixed: 32%",68,0.0915626667899645,0.146777727304197,0.623818534812172,0.590200650719049,0.179541639650325,0.0309106687238014,0.571023124771243,0.16730986999809,0.120416312931623,"12 Months"
"Large_Cap: 69%,  Fixed: 31%",69,0.0919858794299728,0.14869141867295,0.618636100529093,0.585226130778643,0.180059610449203,0.0307353211474187,0.566377715716637,0.168048871602838,0.119712278314085,"12 Months"
"Large_Cap: 70%,  Fixed: 30%",70,0.0924046123404252,0.150610601248884,0.613533254460134,0.580323480938439,0.180528595646723,0.0305613540843175,0.561797877480037,0.16873605918464,0.119015373023084,"12 Months"
"Large_Cap: 71%,  Fixed: 29%",71,0.092818847000931,0.152535067762505,0.608508249037189,0.575491074986073,0.180950546473083,0.0303887739561898,0.55728202911124,0.169373246064367,0.11832550294715,"12 Months"
"Large_Cap: 72%,  Fixed: 28%",72,0.0932285642367516,0.154464620717043,0.603559338079966,0.57072728212552,0.181327314459286,0.0302175837063138,0.552828597568828,0.169962169229339,0.117642568567195,"12 Months"
"Large_Cap: 73%,  Fixed: 27%",73,0.0936337442000637,0.156399071852726,0.598684781762864,0.566030471721142,0.181660656798671,0.0300477831868093,0.548436020659708,0.170504492262287,0.116966465896473,"12 Months"
"Large_Cap: 74%,  Fixed: 26%",74,0.0940343663501739,0.15833824164337,0.593882850877998,0.561399017353926,0.181952241413917,0.0298793695083527,0.544102749493722,0.171001808201734,0.116297087313078,"12 Months"
"Large_Cap: 75%,  Fixed: 25%",75,0.0944304094326229,0.160281958823258,0.589151830473639,0.556831300263971,0.182203651742435,0.0297123373558546,0.539827250506333,0.171455642327351,0.115634322296393,"12 Months"
"Large_Cap: 76%,  Fixed: 24%",76,0.0948218514571026,0.162230059942395,0.584490022938857,0.55232571224524,0.182416391253167,0.0295466792732997,0.535608007096401,0.171867454865348,0.114978058077717,"12 Months"
"Large_Cap: 77%,  Fixed: 23%",77,0.0952086696741117,0.164182388948364,0.579895750597559,0.547880658051131,0.182591887707758,0.0293823859206765,0.531443520920537,0.172238643610272,0.114328180214347,"12 Months"
"Large_Cap: 78%,  Fixed: 22%",78,0.0955908405502599,0.166138796793093,0.575367357868299,0.543494557362871,0.182731497178759,0.0292194463056075,0.527332312880678,0.172570546460638,0.113684573095194,"12 Months"
"Large_Cap: 79%,  Fixed: 21%",79,0.0959683397421338,0.168099141062967,0.570903213040128,0.53916584636663,0.182836507837356,0.0290578479920981,0.523272923836982,0.172864443866802,0.113047120385381,"12 Months"
"Large_Cap: 80%,  Fixed: 20%",80,0.0963411420686155,0.170063285630804,0.566501709709206,0.534892978979811,0.182908143522655,0.0288975772885656,0.519263915074136,0.173121561190252,0.112415705416352,"12 Months"
"Large_Cap: 81%,  Fixed: 19%",81,0.0967092214815517,0.172031100328306,0.562161267916039,0.530674427762005,0.18294756710418,0.0287386194171066,0.515303868545459,0.17334307097414,0.111790211527322,"12 Months"
"Large_Cap: 82%,  Fixed: 18%",82,0.0970725510346457,0.174002460637708,0.557880335018719,0.526508684541501,0.182955883648805,0.0285809586658065,0.511391386915757,0.173530095125484,0.111170522363411,"12 Months"
"Large_Cap: 83%,  Fixed: 17%",83,0.0974311028504458,0.175977247401397,0.55365738633364,0.522394260784165,0.182934143402837,0.0284245785256802,0.507525093420852,0.173683707009875,0.110556522135057,"12 Months"
"Large_Cap: 84%,  Fixed: 16%",84,0.0977848480852808,0.17795534654838,0.549490925571581,0.518329687727517,0.182883344599488,0.0282694618137349,0.503703631558667,0.173804933459909,0.109948095843012,"12 Months"
"Large_Cap: 85%,  Fixed: 15%",85,0.09813375689199,0.179936648836533,0.545379485093899,0.514313516299398,0.182804436101507,0.0281155907834499,0.499925664624151,0.173894756698902,0.109345129472574,"12 Months"
"Large_Cap: 86%,  Fixed: 14%",86,0.0984777983802674,0.181921049609647,0.5413216260107,0.510344316837126,0.182698319888221,0.0279629472239009,0.496189875097616,0.173954116181622,0.108747510160522,"12 Months"
"Large_Cap: 87%,  Fixed: 13%",87,0.0988169405744341,0.183908448568345,0.537315938140336,0.506420678619901,0.18256585339574,0.027811512548594,0.492494963893601,0.173983910354003,0.108155126337676,"12 Months"
"Large_Cap: 88%,  Fixed: 12%",88,0.0991511503684237,0.185898749554003,0.533361039847235,0.502541209224095,0.182407851718637,0.0276612678750101,0.488839649474884,0.173984998333922,0.107567867849843,"12 Months"
"Large_Cap: 89%,  Fixed: 11%",89,0.0994803934777533,0.187891860344865,0.529455577773102,0.498704533707996,0.182225089680922,0.0275121940957259,0.48522266683377,0.173958201515226,0.106985626059468,"12 Months"
"Large_Cap: 90%,  Fixed: 10%",90,0.0998046343882177,0.189887692463605,0.525598226474562,0.494909293629552,0.182018303783652,0.0273642719419523,0.481642766340244,0.173904305097223,0.10640829393027,"12 Months"
"Large_Cap: 91%,  Fixed: 9%",91,0.100123836301026,0.19188616099562,0.521787687978764,0.491154145897451,0.181788194036148,0.0272174820401811,0.478098712453886,0.173824059541939,0.105835766096634,"12 Months"
"Large_Cap: 92%,  Fixed: 8%",92,0.100437961074062,0.193887184417403,0.518022691266886,0.487437761452646,0.18153542567726,0.0270718049626359,0.474589282293598,0.173718181961388,0.105267938919638,"12 Months"
"Large_Cap: 93%,  Fixed: 7%",93,0.100746969158923,0.195890684434367,0.514301991694141,0.483758823773814,0.181260630792836,0.0269272212720994,0.471113264055997,0.173587357437126,0.104704710531133,"12 Months"
"Large_Cap: 94%,  Fixed: 6%",94,0.101050819533339,0.197896585827567,0.510624370353652,0.48011602719638,0.180964409835037,0.0267837115616719,0.467669455269822,0.173432240274299,0.104145980867322,"12 Months"
"Large_Cap: 95%,  Fixed: 5%",95,0.10134946962854,0.199904816308754,0.506988633390429,0.476508075030304,0.180647333048866,0.0266412564899509,0.464256660869645,0.173253455192372,0.103591651693053,"12 Months"
"Large_Cap: 96%,  Fixed: 4%",96,0.101642875251089,0.201915306383276,0.503393611270613,0.472933677456792,0.180309941810829,0.0264998368120711,0.460873691067415,0.1730515984546,0.103041626617934,"12 Months"
"Large_Cap: 97%,  Fixed: 3%",97,0.101930990498627,0.203927989220346,0.499838158010227,0.469391549178182,0.179952749884383,0.0263594334070091,0.457519358994839,0.172827238938318,0.102495811105229,"12 Months"
"Large_Cap: 98%,  Fixed: 2%",98,0.102213767668919,0.205942800530247,0.496321150366736,0.465880406788206,0.179576244596404,0.026220027301519,0.454192478082835,0.172580919147929,0.101954112474462,"12 Months"
"Large_Cap: 99%,  Fixed: 1%",99,0.102491157161518,0.207959678448046,0.49284148699587,0.462398965821335,0.179180887938686,0.0260815996910266,0.450891859136142,0.172313156172465,0.101416439898472,"12 Months"
"Large_Cap: 100%,  Fixed: 0%",100,0.102763107371258,0.209978563423447,0.489398087575366,0.458945937429538,0.178767117598067,0.0259441319577849,0.447616307051134,0.172024442589425,0.100882704395669,"12 Months"
