"Allocation","Num","mean","std","rrr","sharpe1","sharpe2","sharpe3","sharpe4","type"
"Large_Cap: 36%,  Fixed: 64%",36,1.13869785232306,0.670621427456251,1.6979741560634,1.64922638077325,1.66354335400273,1.81454866807048,1.94879957434805,"120 Months"
"Large_Cap: 37%,  Fixed: 63%",37,1.1489285205409,0.678301602519096,1.6938313521212,1.64504987646412,1.6592456420435,1.80325420638536,1.93254532148538,"120 Months"
"Large_Cap: 38%,  Fixed: 62%",38,1.15909316592849,0.686167224408248,1.6892284048223,1.64042883021765,1.65450476456884,1.79173448699493,1.91624885347908,"120 Months"
"Large_Cap: 39%,  Fixed: 61%",39,1.16919279993497,0.694211989654382,1.6842013928873,1.63539807332154,1.64935569724989,1.78002918297789,1.89994905685699,"120 Months"
"Large_Cap: 40%,  Fixed: 60%",40,1.17922838880059,0.70242974322227,1.67878481823831,1.62999091114544,1.64383187699494,1.76817448921286,1.88368018676112,"120 Months"
"Large_Cap: 41%,  Fixed: 59%",41,1.18920085575908,0.710814485363337,1.67301156665541,1.62423908487377,1.63796516410998,1.75620332514014,1.86747227613398,"120 Months"
"Large_Cap: 42%,  Fixed: 58%",42,1.19911108308629,0.719360376930102,1.66691288753426,1.61817275176986,1.63178582306951,1.74414554031767,1.85135152337564,"120 Months"
"Large_Cap: 43%,  Fixed: 57%",43,1.20895991400716,0.72806174329333,1.66051839029274,1.61182048158901,1.62532251949676,1.73202811925866,1.835340656469,"120 Months"
"Large_Cap: 44%,  Fixed: 56%",44,1.21874815447232,0.736913076999762,1.65385605509171,1.60520926687285,1.61860233106946,1.7198753827669,1.81945927252633,"120 Months"
"Large_Cap: 45%,  Fixed: 55%",45,1.2284765748142,0.745909039303604,1.64695225568138,1.59836454500005,1.61165077021204,1.70770918361758,1.80372415245415,"120 Months"
"Large_Cap: 46%,  Fixed: 54%",46,1.23814591129192,0.755044460698855,1.63983179235023,1.59131023002955,1.60449181659802,1.69554909497177,1.78814955099997,"120 Months"
"Large_Cap: 47%,  Fixed: 53%",47,1.24775686753295,0.764314340572552,1.63251793312978,1.58406875254404,1.59714795766,1.68341259036752,1.77274746286387,"120 Months"
"Large_Cap: 48%,  Fixed: 52%",48,1.25731011587934,0.773713846091252,1.62503246158924,1.57666110587708,1.58964023548187,1.67131521450961,1.75752786585624,"120 Months"
"Large_Cap: 49%,  Fixed: 51%",49,1.2668062986451,0.783238310425002,1.61739572973352,1.56910689728167,1.58198829862376,1.65927074438991,1.74249894228547,"120 Months"
"Large_Cap: 50%,  Fixed: 50%",50,1.27624602929099,0.792883230404792,1.60962671469219,1.56142440276723,1.57421045760112,1.64729134052143,1.72766727988501,"120 Months"
"Large_Cap: 51%,  Fixed: 49%",51,1.28562989352251,0.802644263701234,1.60174307805314,1.55363062449331,1.56632374290155,1.6353876882681,1.71303805365467,"120 Months"
"Large_Cap: 52%,  Fixed: 48%",52,1.29495845031597,0.812517225604162,1.59376122685039,1.54574134975919,1.55834396457525,1.62356912940779,1.69861519001167,"120 Months"
"Large_Cap: 53%,  Fixed: 47%",53,1.30423223287764,0.82249808547504,1.58569637535919,1.53777121076835,1.55028577257562,1.61184378418414,1.68440151463285,"120 Months"
"Large_Cap: 54%,  Fixed: 46%",54,1.31345174954006,0.832582962936643,1.57756260698312,1.52973374447449,1.54216271715495,1.60021866419034,1.67039888533089,"120 Months"
"Large_Cap: 55%,  Fixed: 45%",55,1.3226174845995,0.842768123857472,1.56937293563702,1.52164145193055,1.53398730873584,1.58869977648978,1.65660831125083,"120 Months"
